Time,EncoderPosition,TargetCounts
15.35,690,700
15.36,644,700
15.38,599,700
15.4,585,700
15.41,598,700
15.43,624,700
15.44,660,700
15.46,702,700
15.47,748,700
15.49,793,700
15.51,806,700
15.52,795,700
15.54,769,700
15.55,734,700
15.57,692,700
15.58,647,700
15.6,602,700
15.61,588,700
15.63,600,700
15.65,627,700
15.66,662,700
15.68,704,700
15.69,750,700
15.71,795,700
15.72,808,700
15.74,795,700
15.76,768,700
15.77,733,700
15.79,691,700
15.8,645,700
15.82,600,700
15.83,586,700
15.85,598,700
15.86,624,700
15.88,659,700
15.9,701,700
15.91,747,700
15.93,792,700
15.94,806,700
15.96,795,700
15.97,769,700
15.99,734,700
16.0,693,700
16.02,648,700
16.03,603,700
16.05,590,700
16.07,601,700
16.08,626,700
16.1,661,700
16.11,703,700
16.13,749,700
16.14,794,700
16.16,807,700
16.18,795,700
16.19,769,700
16.21,734,700
16.22,692,700
16.24,647,700
16.25,602,700
16.27,588,700
16.28,600,700
16.3,627,700
16.32,662,700
16.33,704,700
16.35,750,700
16.36,795,700
16.38,808,700
16.39,795,700
16.41,768,700
16.42,733,700
16.44,691,700
16.46,644,700
16.47,600,700
16.49,586,700
16.5,598,700
16.52,624,700
16.53,660,700
16.55,702,700
16.57,748,700
16.58,793,700
16.6,806,700
16.61,795,700
16.63,769,700
16.64,734,700
16.66,693,700
16.67,647,700
16.69,602,700
16.71,589,700
16.72,600,700
16.74,626,700
16.75,662,700
16.77,704,700
16.78,750,700
16.8,795,700
16.82,808,700
16.83,795,700
16.85,769,700
16.86,733,700
16.88,692,700
16.89,646,700
16.91,601,700
16.92,588,700
16.94,600,700
16.96,626,700
16.97,662,700
16.99,704,700
17.0,751,700
17.02,796,700
17.03,809,700
17.05,796,700
17.06,768,700
17.08,732,700
17.1,690,700
17.11,644,700
17.13,599,700
17.14,586,700
17.16,598,700
17.17,624,700
17.19,660,700
17.21,702,700
17.22,748,700
17.24,793,700
17.25,806,700
17.27,795,700
