Time,EncoderPosition,TargetCounts
10.69,341,350
10.71,298,350
10.73,258,350
10.75,229,350
10.77,224,350
10.79,239,350
10.81,270,350
10.83,309,350
10.85,351,350
10.87,392,350
10.89,428,350
10.91,450,350
10.93,446,350
10.95,427,350
10.98,399,350
11.0,365,350
11.02,325,350
11.04,286,350
11.06,258,350
11.08,248,350
11.1,254,350
11.12,274,350
11.14,303,350
11.16,336,350
11.18,369,350
11.2,400,350
11.22,420,350
11.24,411,350
11.26,386,350
11.28,349,350
11.3,306,350
11.32,265,350
11.34,236,350
11.36,230,350
11.38,243,350
11.4,270,350
11.43,307,350
11.44,346,350
11.47,385,350
11.48,421,350
11.51,445,350
11.53,443,350
11.55,425,350
11.57,397,350
11.59,362,350
11.61,322,350
11.63,283,350
11.65,255,350
11.67,245,350
11.69,250,350
11.71,269,350
11.73,298,350
11.75,331,350
11.77,366,350
11.79,397,350
11.81,424,350
11.83,417,350
11.85,390,350
11.88,354,350
11.9,312,350
11.92,271,350
11.94,243,350
11.96,235,350
11.98,244,350
12.0,268,350
12.02,302,350
12.04,339,350
12.06,377,350
12.08,412,350
12.1,435,350
12.12,430,350
12.14,408,350
12.16,378,350
12.18,338,350
12.2,296,350
12.22,254,350
12.24,226,350
12.27,221,350
12.28,237,350
12.31,268,350
12.33,308,350
12.35,350,350
12.37,392,350
12.39,430,350
12.41,457,350
12.43,456,350
12.45,438,350
12.47,414,350
12.49,383,350
12.51,345,350
12.53,300,350
12.55,257,350
12.57,225,350
12.6,217,350
12.62,228,350
12.64,256,350
12.66,296,350
12.68,338,350
12.7,382,350
12.72,421,350
12.74,450,350
12.76,447,350
12.78,428,350
12.8,400,350
12.82,366,350
12.84,326,350
12.86,286,350
12.88,258,350
12.9,247,350
12.93,254,350
12.95,274,350
12.97,303,350
12.99,336,350
13.01,370,350
13.03,400,350
13.05,420,350
13.07,412,350
13.09,386,350
13.11,349,350
13.13,306,350
13.15,265,350
13.17,235,350
13.19,228,350
13.21,241,350
13.23,269,350
13.25,307,350
13.27,347,350
13.29,387,350
13.31,424,350
13.33,449,350
13.35,445,350
13.38,426,350
13.4,398,350
13.42,363,350
13.44,322,350
13.46,284,350
13.48,257,350
13.5,248,350
13.52,257,350
13.54,278,350
13.56,308,350
13.58,340,350
13.6,374,350
13.62,404,350
13.64,424,350
13.66,415,350
13.68,390,350
13.7,355,350
13.72,313,350
13.74,272,350
13.76,243,350
13.78,234,350
13.81,241,350
13.83,263,350
13.85,297,350
13.87,334,350
13.89,372,350
13.9,408,350
13.93,431,350
13.95,424,350
13.97,399,350
13.99,365,350
14.01,324,350
14.03,285,350
14.05,259,350
14.07,249,350
14.09,257,350
14.11,277,350
14.13,307,350
14.15,340,350
14.17,373,350
14.19,403,350
14.21,422,350
14.23,414,350
14.26,389,350
14.28,353,350
14.3,311,350
14.31,270,350
14.34,242,350
14.36,232,350
14.38,242,350
14.4,267,350
14.42,302,350
14.44,340,350
14.46,378,350
14.48,413,350
14.5,438,350
14.52,432,350
14.54,408,350
14.56,377,350
14.58,337,350
14.6,293,350
14.62,252,350
14.64,224,350
14.66,221,350
14.69,237,350
14.71,269,350
14.73,310,350
14.75,352,350
14.77,394,350
14.79,432,350
14.81,459,350
14.83,459,350
14.85,442,350
14.87,419,350
14.89,389,350
14.91,352,350
14.94,309,350
14.95,268,350
14.97,239,350
15.0,231,350
15.02,241,350
15.04,266,350
15.06,302,350
15.08,340,350
15.1,379,350
15.12,415,350
15.14,440,350
15.16,434,350
15.18,412,350
15.2,381,350
15.22,342,350
15.24,300,350
15.26,259,350
15.28,230,350
15.3,224,350
15.32,237,350
15.34,265,350
15.36,303,350
15.39,344,350
15.4,385,350
15.42,422,350
15.44,449,350
15.47,446,350
15.49,428,350
15.51,400,350
15.53,367,350
15.55,327,350
15.57,288,350
15.59,261,350
15.61,249,350
15.63,256,350
15.65,275,350
15.67,304,350
15.69,336,350
15.71,369,350
15.73,399,350
15.75,418,350
15.77,410,350
15.8,385,350
15.82,349,350
15.84,306,350
15.86,265,350
15.88,235,350
15.9,228,350
15.92,241,350
15.94,269,350
15.96,307,350
15.98,347,350
16.0,387,350
16.02,424,350
16.04,449,350
16.06,445,350
16.08,426,350
16.1,398,350
16.13,364,350
16.15,323,350
16.17,284,350
16.19,258,350
16.21,247,350
16.23,254,350
16.25,274,350
16.27,304,350
16.29,337,350
16.31,371,350
16.33,402,350
16.35,422,350
16.37,414,350
16.39,389,350
16.41,354,350
16.43,311,350
16.45,270,350
16.47,241,350
16.49,232,350
16.51,243,350
16.53,268,350
16.55,302,350
16.57,341,350
16.59,379,350
16.61,414,350
16.63,438,350
16.66,431,350
16.68,407,350
16.7,374,350
16.72,336,350
16.74,300,350
16.76,268,350
16.78,249,350
16.8,249,350
16.82,264,350
16.84,291,350
16.86,323,350
16.88,357,350
16.9,388,350
16.92,415,350
16.94,430,350
16.96,419,350
16.98,392,350
17.0,356,350
17.02,314,350
17.04,274,350
17.06,245,350
17.08,237,350
17.1,250,350
17.12,275,350
17.14,310,350
17.17,347,350
17.18,384,350
17.2,417,350
17.22,440,350
17.25,433,350
17.27,410,350
17.29,379,350
17.31,339,350
17.33,296,350
17.35,255,350
17.37,226,350
17.39,220,350
17.41,236,350
17.43,267,350
17.45,307,350
17.47,350,350
17.49,391,350
17.51,429,350
17.53,454,350
17.55,453,350
17.58,436,350
17.6,412,350
17.62,381,350
17.64,343,350
17.66,301,350
17.68,261,350
17.7,235,350
17.72,231,350
17.74,246,350
17.76,274,350
17.78,312,350
17.8,352,350
17.82,390,350
17.84,425,350
17.86,445,350
17.88,442,350
17.91,423,350
17.93,395,350
17.95,360,350
17.97,319,350
17.99,279,350
18.01,251,350
18.03,241,350
18.05,249,350
18.07,271,350
18.09,302,350
18.11,337,350
18.13,373,350
18.15,406,350
18.17,428,350
18.19,420,350
18.21,395,350
18.24,361,350
18.26,320,350
18.28,280,350
18.29,253,350
18.32,244,350
18.34,250,350
18.36,269,350
18.38,299,350
18.4,333,350
18.42,368,350
18.44,400,350
18.46,421,350
18.48,413,350
18.5,388,350
18.52,352,350
18.54,310,350
18.56,269,350
18.58,241,350
18.6,232,350
18.62,243,350
18.64,268,350
18.66,304,350
18.68,342,350
18.7,380,350
18.72,416,350
18.74,440,350
18.76,434,350
18.79,412,350
18.81,381,350
18.83,341,350
18.85,299,350
18.87,258,350
18.89,230,350
18.91,224,350
18.93,238,350
18.95,267,350
18.97,305,350
18.99,346,350
19.01,387,350
19.03,425,350
19.05,451,350
19.07,447,350
19.09,427,350
19.12,400,350
19.14,365,350
19.16,326,350
19.18,286,350
19.2,258,350
19.22,247,350
19.24,254,350
19.26,274,350
19.28,303,350
19.3,336,350
19.32,370,350
19.34,400,350
19.36,420,350
19.38,412,350
19.4,386,350
19.42,349,350
19.44,306,350
19.46,265,350
19.48,235,350
19.5,228,350
19.52,241,350
19.55,269,350
19.57,307,350
19.59,347,350
19.61,387,350
19.62,424,350
19.65,449,350
19.67,445,350
19.69,426,350
19.71,397,350
19.73,363,350
19.75,322,350
19.77,283,350
19.79,256,350
19.81,247,350
19.83,255,350
19.85,276,350
19.87,306,350
19.89,339,350
19.92,373,350
19.93,404,350
19.95,424,350
19.98,415,350
20.0,390,350
20.02,354,350
20.04,312,350
20.06,271,350
20.08,242,350
20.1,232,350
20.12,242,350
20.14,266,350
20.16,301,350
20.18,339,350
20.2,377,350
20.22,413,350
20.24,436,350
20.26,432,350
20.28,410,350
20.3,379,350
20.33,340,350
20.34,297,350
20.36,256,350
20.38,228,350
20.41,223,350
20.43,240,350
20.45,270,350
20.47,310,350
20.49,352,350
20.51,394,350
20.53,430,350
20.55,454,350
20.57,452,350
20.59,436,350
20.61,411,350
20.63,380,350
20.66,340,350
20.67,298,350
20.69,258,350
20.71,232,350
20.74,227,350
20.76,242,350
20.78,271,350
20.8,309,350
20.82,349,350
20.84,389,350
20.86,424,350
20.88,444,350
20.9,441,350
20.92,421,350
20.94,392,350
20.96,356,350
20.98,314,350
21.0,273,350
21.02,245,350
21.04,236,350
21.06,244,350
21.09,267,350
21.11,300,350
21.13,337,350
21.15,375,350
21.17,410,350
21.19,433,350
21.21,426,350
21.23,401,350
21.25,368,350
21.27,329,350
21.29,291,350
21.31,266,350
21.33,257,350
21.35,262,350
21.37,279,350
21.39,305,350
21.41,335,350
21.43,365,350
21.45,393,350
21.47,409,350
21.49,413,350
21.51,398,350
21.53,368,350
21.55,329,350
21.57,291,350
21.59,265,350
21.61,254,350
21.64,257,350
21.66,273,350
21.68,298,350
21.7,328,350
21.72,359,350
21.74,387,350
21.75,412,350
21.78,424,350
21.8,411,350
21.82,384,350
21.84,347,350
21.86,303,350
21.88,260,350
21.9,230,350
21.92,222,350
21.94,235,350
21.96,264,350
21.98,303,350
22.0,345,350
22.02,386,350
22.04,424,350
22.06,451,350
22.08,447,350
22.11,426,350
22.13,398,350
22.15,363,350
22.17,323,350
22.19,284,350
22.21,257,350
22.23,247,350
22.25,255,350
22.27,276,350
22.29,306,350
22.31,340,350
22.33,373,350
22.35,404,350
22.37,424,350
22.39,414,350
22.41,388,350
22.43,352,350
22.45,309,350
22.47,267,350
22.49,238,350
22.51,228,350
22.54,239,350
22.56,266,350
22.58,303,350
22.6,342,350
22.62,382,350
22.64,418,350
22.66,443,350
22.68,438,350
22.7,415,350
22.72,384,350
22.74,345,350
22.76,301,350
22.78,259,350
22.8,228,350
22.82,221,350
22.85,235,350
22.87,265,350
22.89,305,350
22.91,347,350
22.93,389,350
22.95,427,350
22.97,453,350
22.99,452,350
23.01,436,350
23.03,411,350
23.05,380,350
23.07,341,350
23.09,298,350
23.11,258,350
23.13,229,350
23.15,224,350
23.18,239,350
23.2,269,350
23.22,309,350
23.24,350,350
23.26,391,350
23.28,428,350
23.3,454,350
23.32,453,350
23.34,436,350
23.36,412,350
23.38,381,350
23.4,342,350
23.42,300,350
23.44,259,350
23.46,230,350
23.48,224,350
23.5,238,350
23.53,267,350
23.55,306,350
23.57,347,350
23.59,388,350
23.61,425,350
23.63,449,350
23.65,445,350
23.67,425,350
23.69,397,350
23.71,362,350
23.73,321,350
23.75,282,350
23.77,255,350
23.79,245,350
23.81,254,350
23.83,275,350
23.86,306,350
23.87,340,350
23.89,374,350
23.92,406,350
23.94,426,350
23.96,419,350
23.98,394,350
24.0,360,350
24.02,319,350
24.04,279,350
24.06,251,350
24.08,241,350
24.1,249,350
24.12,271,350
24.14,302,350
24.16,337,350
24.18,372,350
24.2,405,350
24.22,427,350
24.25,419,350
24.27,394,350
24.29,359,350
24.31,318,350
24.33,278,350
24.35,251,350
24.37,241,350
24.39,250,350
24.41,271,350
24.43,303,350
24.45,338,350
24.47,373,350
24.49,406,350
24.51,426,350
24.53,419,350
24.55,393,350
24.57,358,350
24.59,317,350
24.61,277,350
24.63,249,350
24.65,239,350
24.67,248,350
24.69,271,350
24.72,304,350
24.74,340,350
24.76,376,350
24.78,409,350
24.8,431,350
24.82,424,350
24.84,399,350
24.86,365,350
24.88,325,350
24.9,285,350
24.92,258,350
24.94,248,350
24.96,254,350
24.98,274,350
25.0,303,350
25.02,336,350
25.04,370,350
25.06,401,350
25.08,421,350
25.1,413,350
25.12,387,350
25.15,350,350
25.17,307,350
25.19,265,350
25.21,234,350
25.23,225,350
25.25,234,350
25.27,258,350
25.29,295,350
25.31,334,350
25.33,375,350
25.35,413,350
25.37,440,350
25.39,436,350
25.41,414,350
25.43,384,350
25.45,345,350
25.47,301,350
25.49,258,350
25.52,227,350
25.54,220,350
25.56,234,350
25.58,264,350
25.6,304,350
25.62,347,350
25.64,389,350
25.66,427,350
25.68,453,350
25.7,451,350
25.72,434,350
25.74,409,350
25.76,378,350
25.79,338,350
25.8,295,350
25.82,254,350
25.84,225,350
25.87,220,350
25.89,236,350
25.91,267,350
25.93,308,350
25.95,350,350
25.97,392,350
25.99,430,350
26.01,456,350
26.03,455,350
26.05,438,350
26.07,414,350
26.09,383,350
26.12,345,350
26.13,301,350
26.15,257,350
26.18,225,350
26.2,217,350
26.22,229,350
26.24,258,350
26.26,298,350
26.28,340,350
26.3,383,350
26.32,422,350
26.34,450,350
26.36,447,350
26.38,427,350
26.4,399,350
26.42,365,350
26.44,325,350
26.46,286,350
26.48,258,350
26.51,248,350
26.53,254,350
26.55,274,350
26.57,304,350
26.59,336,350
26.61,370,350
