Time,EncoderPosition,TargetCounts
3.93,694,700
3.93,694,700
3.93,694,700
3.94,694,700
3.94,694,700
3.94,694,700
3.94,694,700
3.95,694,700
3.95,694,700
3.95,694,700
3.95,694,700
3.96,694,700
3.96,694,700
3.96,694,700
3.96,694,700
3.96,694,700
3.97,694,700
3.97,694,700
3.97,694,700
3.97,694,700
3.98,694,700
3.98,694,700
3.98,694,700
3.98,694,700
3.99,694,700
3.99,694,700
3.99,694,700
3.99,694,700
4.0,694,700
4.0,694,700
4.0,694,700
4.0,694,700
4.0,694,700
4.01,694,700
4.01,694,700
4.01,694,700
4.01,694,700
4.02,694,700
4.02,694,700
4.02,694,700
4.02,694,700
4.03,694,700
4.03,694,700
4.03,694,700
4.03,694,700
4.04,694,700
4.04,694,700
4.04,694,700
4.04,694,700
4.05,694,700
4.05,694,700
4.05,694,700
4.05,694,700
4.05,694,700
4.06,694,700
4.06,694,700
4.06,694,700
4.06,694,700
4.07,694,700
4.07,694,700
4.07,694,700
4.07,694,700
4.08,694,700
4.08,694,700
4.08,694,700
4.08,694,700
4.09,694,700
4.09,694,700
4.09,694,700
4.09,694,700
4.1,694,700
4.1,694,700
4.1,694,700
4.1,694,700
4.11,694,700
4.11,694,700
4.11,694,700
4.11,694,700
4.11,694,700
4.12,694,700
4.12,694,700
4.12,694,700
4.12,694,700
4.13,694,700
4.13,694,700
4.13,694,700
4.13,694,700
4.14,694,700
4.14,694,700
4.14,694,700
4.14,694,700
4.15,694,700
4.15,694,700
4.15,694,700
4.15,694,700
4.16,694,700
4.16,694,700
4.16,694,700
4.16,694,700
4.16,694,700
4.17,694,700
4.17,694,700
4.17,694,700
4.17,694,700
4.18,694,700
4.18,694,700
4.18,694,700
4.18,694,700
4.19,694,700
4.19,694,700
4.19,694,700
4.19,694,700
4.2,694,700
4.2,694,700
4.2,694,700
4.2,694,700
4.21,694,700
4.21,694,700
4.21,694,700
4.21,694,700
4.21,694,700
4.22,694,700
4.22,694,700
4.22,694,700
4.22,694,700
4.23,694,700
4.23,694,700
4.23,694,700
4.23,694,700
4.24,694,700
4.24,694,700
4.24,694,700
4.24,694,700
4.25,694,700
4.25,694,700
4.25,694,700
4.25,694,700
4.25,694,700
4.26,694,700
4.26,694,700
4.26,694,700
4.26,694,700
4.27,694,700
4.27,694,700
4.27,694,700
4.27,694,700
4.28,694,700
4.28,694,700
4.28,694,700
4.28,694,700
4.29,694,700
4.29,694,700
4.29,694,700
4.29,694,700
4.3,694,700
4.3,694,700
4.3,694,700
4.3,694,700
4.3,694,700
4.31,694,700
4.31,694,700
4.31,694,700
4.32,694,700
4.32,694,700
4.32,694,700
4.32,694,700
4.32,694,700
4.33,694,700
4.33,694,700
4.33,694,700
4.33,694,700
4.34,694,700
4.34,694,700
4.34,694,700
4.34,694,700
4.34,694,700
4.35,694,700
4.35,694,700
4.35,694,700
4.36,694,700
4.36,694,700
4.36,694,700
4.36,694,700
4.36,694,700
4.37,694,700
4.37,694,700
4.37,694,700
4.37,694,700
4.38,694,700
4.38,694,700
4.38,694,700
4.38,694,700
4.39,694,700
4.39,694,700
4.39,694,700
4.39,694,700
