Time,EncoderPosition,TargetCounts
6.19,-431,-350
6.21,-418,-350
6.23,-388,-350
6.24,-348,-350
6.26,-302,-350
6.28,-255,-350
6.29,-242,-350
6.31,-258,-350
6.33,-288,-350
6.34,-328,-350
6.36,-374,-350
6.38,-421,-350
6.39,-434,-350
6.41,-419,-350
6.43,-389,-350
6.44,-348,-350
6.46,-302,-350
6.48,-255,-350
6.49,-242,-350
6.51,-257,-350
6.53,-288,-350
6.54,-327,-350
6.56,-373,-350
6.58,-420,-350
6.59,-434,-350
6.61,-420,-350
6.63,-390,-350
6.64,-350,-350
6.66,-304,-350
6.68,-257,-350
6.69,-243,-350
6.71,-258,-350
6.73,-288,-350
6.74,-328,-350
6.76,-373,-350
6.78,-420,-350
6.79,-434,-350
6.81,-420,-350
6.83,-390,-350
6.84,-350,-350
6.86,-304,-350
6.88,-257,-350
6.89,-244,-350
6.91,-258,-350
6.93,-288,-350
6.94,-328,-350
6.96,-374,-350
6.98,-421,-350
6.99,-434,-350
7.01,-419,-350
7.03,-389,-350
7.04,-350,-350
7.06,-304,-350
7.08,-256,-350
7.09,-243,-350
7.11,-258,-350
7.13,-288,-350
7.14,-327,-350
7.16,-373,-350
7.18,-420,-350
7.19,-433,-350
7.21,-420,-350
7.23,-390,-350
7.24,-350,-350
7.26,-305,-350
7.28,-258,-350
7.29,-244,-350
7.31,-259,-350
7.32,-289,-350
7.34,-329,-350
7.36,-375,-350
7.38,-422,-350
7.39,-435,-350
7.41,-419,-350
7.43,-389,-350
7.44,-349,-350
7.46,-302,-350
7.48,-255,-350
7.49,-242,-350
7.51,-257,-350
7.53,-287,-350
7.54,-327,-350
7.56,-373,-350
7.57,-420,-350
7.59,-434,-350
7.61,-420,-350
7.63,-390,-350
7.64,-350,-350
7.66,-305,-350
7.68,-258,-350
7.69,-244,-350
7.71,-259,-350
7.73,-289,-350
7.74,-329,-350
7.76,-374,-350
7.78,-421,-350
7.79,-434,-350
7.81,-419,-350
7.82,-389,-350
7.84,-348,-350
7.86,-302,-350
7.88,-255,-350
7.89,-242,-350
7.91,-257,-350
7.92,-287,-350
7.94,-327,-350
7.96,-373,-350
7.97,-420,-350
7.99,-433,-350
8.01,-420,-350
8.02,-390,-350
8.04,-351,-350
8.06,-305,-350
8.07,-258,-350
8.09,-245,-350
8.11,-259,-350
8.12,-289,-350
8.14,-328,-350
8.16,-374,-350
8.17,-421,-350
8.19,-434,-350
8.21,-419,-350
8.22,-389,-350
8.24,-350,-350
8.26,-304,-350
8.27,-256,-350
8.29,-243,-350
8.31,-258,-350
8.32,-288,-350
8.34,-327,-350
8.36,-373,-350
8.37,-420,-350
8.39,-433,-350
8.41,-420,-350
8.42,-390,-350
8.44,-351,-350
8.46,-305,-350
8.47,-258,-350
8.49,-245,-350
8.51,-260,-350
8.52,-290,-350
8.54,-329,-350
8.56,-375,-350
8.57,-422,-350
8.59,-435,-350
8.61,-419,-350
8.62,-389,-350
8.64,-349,-350
8.66,-303,-350
8.67,-255,-350
8.69,-242,-350
8.71,-257,-350
8.72,-287,-350
8.74,-327,-350
8.76,-373,-350
8.77,-420,-350
8.79,-434,-350
8.81,-420,-350
8.82,-390,-350
8.84,-351,-350
8.86,-305,-350
8.87,-258,-350
8.89,-244,-350
8.91,-259,-350
8.92,-289,-350
8.94,-329,-350
8.96,-374,-350
8.97,-421,-350
8.99,-434,-350
9.01,-419,-350
9.02,-389,-350
9.04,-349,-350
9.06,-302,-350
9.07,-255,-350
9.09,-242,-350
9.11,-257,-350
9.12,-287,-350
9.14,-327,-350
9.16,-372,-350
9.17,-420,-350
9.19,-433,-350
9.21,-420,-350
9.22,-390,-350
9.24,-351,-350
9.26,-306,-350
9.27,-258,-350
9.29,-245,-350
9.31,-260,-350
9.32,-290,-350
9.34,-329,-350
9.36,-375,-350
9.37,-422,-350
9.39,-435,-350
9.41,-420,-350
9.42,-390,-350
9.44,-350,-350
9.46,-304,-350
9.47,-256,-350
9.49,-243,-350
9.51,-258,-350
9.52,-287,-350
9.54,-327,-350
9.56,-372,-350
9.57,-420,-350
9.59,-433,-350
9.61,-420,-350
9.62,-391,-350
9.64,-351,-350
9.65,-306,-350
9.67,-258,-350
9.69,-245,-350
9.71,-260,-350
9.72,-290,-350
9.74,-329,-350
9.76,-375,-350
9.77,-422,-350
9.79,-435,-350
9.81,-420,-350
9.82,-390,-350
9.84,-350,-350
9.85,-304,-350
9.87,-257,-350
9.89,-243,-350
9.9,-258,-350
9.92,-288,-350
9.94,-327,-350
9.96,-373,-350
9.97,-420,-350
9.99,-434,-350
10.01,-418,-350
10.02,-386,-350
10.04,-343,-350
10.06,-293,-350
10.08,-243,-350
10.09,-232,-350
10.11,-250,-350
10.13,-284,-350
10.15,-328,-350
10.16,-378,-350
10.18,-428,-350
10.2,-439,-350
10.22,-421,-350
10.23,-386,-350
10.25,-341,-350
10.27,-291,-350
10.29,-240,-350
10.31,-228,-350
10.32,-246,-350
10.34,-280,-350
10.36,-324,-350
10.38,-374,-350
10.39,-424,-350
10.41,-436,-350
10.43,-418,-350
10.45,-383,-350
10.47,-339,-350
10.48,-289,-350
10.5,-238,-350
10.52,-227,-350
10.53,-244,-350
10.55,-278,-350
10.57,-321,-350
10.59,-371,-350
10.61,-406,-350
10.62,-406,-350
10.64,-406,-350
10.66,-406,-350
10.68,-406,-350
10.69,-406,-350
10.71,-406,-350
10.73,-406,-350
10.75,-406,-350
10.77,-406,-350
10.78,-406,-350
10.8,-406,-350
10.82,-406,-350
10.84,-406,-350
10.85,-406,-350
10.87,-406,-350
10.89,-406,-350
10.91,-406,-350
10.92,-406,-350
10.94,-406,-350
10.96,-406,-350
10.98,-406,-350
11.0,-406,-350
11.01,-406,-350
11.03,-406,-350
11.05,-406,-350
11.07,-406,-350
11.08,-406,-350
11.1,-406,-350
11.12,-406,-350
11.14,-406,-350
11.15,-406,-350
11.17,-406,-350
11.19,-406,-350
11.21,-406,-350
11.23,-406,-350
11.24,-406,-350
11.26,-406,-350
11.28,-406,-350
11.3,-406,-350
11.31,-406,-350
11.33,-406,-350
11.35,-406,-350
11.37,-406,-350
11.38,-406,-350
11.4,-406,-350
11.42,-406,-350
11.44,-406,-350
11.45,-406,-350
11.47,-406,-350
11.49,-406,-350
11.51,-406,-350
11.53,-406,-350
11.54,-406,-350
11.56,-406,-350
11.58,-406,-350
11.6,-406,-350
11.61,-406,-350
