Time,EncoderPosition,TargetCounts
5.43,-681,-700
5.45,-677,-700
5.46,-698,-700
5.48,-730,-700
5.5,-734,-700
5.51,-713,-700
5.53,-681,-700
5.55,-677,-700
5.56,-698,-700
5.58,-730,-700
5.6,-733,-700
5.61,-713,-700
5.63,-681,-700
5.65,-677,-700
5.66,-698,-700
5.68,-730,-700
5.7,-733,-700
5.71,-713,-700
5.73,-681,-700
5.75,-677,-700
5.76,-698,-700
5.78,-730,-700
5.8,-733,-700
5.81,-713,-700
5.83,-681,-700
5.85,-677,-700
5.86,-698,-700
5.88,-730,-700
5.9,-733,-700
5.91,-713,-700
5.93,-681,-700
5.95,-677,-700
5.96,-698,-700
5.98,-730,-700
6.0,-733,-700
6.01,-713,-700
6.03,-681,-700
6.05,-677,-700
6.06,-698,-700
6.08,-730,-700
6.1,-733,-700
6.11,-713,-700
6.13,-681,-700
6.15,-678,-700
6.16,-698,-700
6.18,-730,-700
6.2,-734,-700
6.21,-713,-700
6.23,-681,-700
6.25,-677,-700
6.26,-698,-700
6.28,-730,-700
6.3,-733,-700
6.31,-713,-700
6.33,-682,-700
6.35,-678,-700
6.36,-698,-700
6.38,-730,-700
6.4,-734,-700
6.41,-713,-700
6.43,-681,-700
6.45,-677,-700
6.46,-698,-700
6.48,-729,-700
6.5,-733,-700
6.51,-713,-700
6.53,-682,-700
6.55,-678,-700
6.56,-699,-700
6.58,-731,-700
6.59,-735,-700
6.61,-715,-700
6.63,-684,-700
6.65,-681,-700
6.66,-702,-700
6.68,-734,-700
6.7,-738,-700
6.71,-717,-700
6.73,-684,-700
6.75,-681,-700
6.76,-702,-700
6.78,-734,-700
6.8,-737,-700
6.81,-716,-700
6.83,-685,-700
6.84,-681,-700
6.86,-702,-700
6.88,-733,-700
6.9,-737,-700
6.91,-716,-700
6.93,-685,-700
6.95,-681,-700
6.96,-702,-700
6.98,-733,-700
6.99,-737,-700
7.01,-716,-700
7.03,-685,-700
7.05,-681,-700
7.06,-702,-700
7.08,-733,-700
7.09,-737,-700
7.11,-716,-700
7.13,-685,-700
7.15,-681,-700
7.16,-702,-700
7.18,-733,-700
7.19,-737,-700
7.21,-716,-700
7.23,-685,-700
7.24,-681,-700
7.26,-702,-700
7.28,-733,-700
7.29,-737,-700
7.31,-716,-700
7.33,-685,-700
7.34,-681,-700
7.36,-702,-700
7.38,-733,-700
7.39,-737,-700
7.41,-716,-700
7.43,-685,-700
7.44,-681,-700
7.46,-702,-700
7.48,-733,-700
7.49,-737,-700
7.51,-716,-700
7.53,-685,-700
7.54,-681,-700
7.56,-702,-700
7.58,-733,-700
7.59,-737,-700
7.61,-716,-700
7.63,-685,-700
7.64,-681,-700
7.66,-702,-700
7.68,-733,-700
7.69,-737,-700
7.71,-716,-700
7.73,-685,-700
7.74,-681,-700
7.76,-701,-700
7.78,-733,-700
7.79,-737,-700
7.81,-716,-700
7.83,-685,-700
7.84,-681,-700
7.86,-701,-700
7.88,-733,-700
7.89,-737,-700
7.91,-716,-700
7.93,-685,-700
7.94,-681,-700
7.96,-701,-700
7.98,-733,-700
7.99,-737,-700
8.01,-716,-700
8.03,-685,-700
8.04,-681,-700
8.06,-701,-700
8.08,-733,-700
8.09,-737,-700
8.11,-716,-700
8.13,-685,-700
8.14,-681,-700
8.16,-701,-700
8.18,-733,-700
8.19,-737,-700
8.21,-716,-700
8.23,-685,-700
8.24,-681,-700
8.26,-701,-700
8.28,-733,-700
8.29,-737,-700
8.31,-716,-700
8.33,-685,-700
8.34,-681,-700
8.36,-701,-700
8.38,-733,-700
8.39,-737,-700
8.41,-716,-700
8.43,-685,-700
8.44,-681,-700
8.46,-701,-700
8.48,-733,-700
8.49,-737,-700
8.51,-716,-700
8.52,-685,-700
8.54,-681,-700
8.56,-701,-700
8.58,-733,-700
8.59,-737,-700
8.61,-716,-700
8.63,-685,-700
8.64,-681,-700
8.66,-701,-700
8.68,-733,-700
8.69,-737,-700
8.71,-716,-700
8.73,-685,-700
8.74,-681,-700
8.76,-701,-700
8.77,-733,-700
8.79,-737,-700
8.81,-716,-700
8.82,-685,-700
8.84,-681,-700
8.86,-701,-700
8.88,-733,-700
8.89,-737,-700
8.91,-716,-700
8.93,-685,-700
8.94,-681,-700
8.96,-701,-700
8.98,-733,-700
8.99,-737,-700
9.01,-716,-700
9.02,-685,-700
9.04,-681,-700
9.06,-701,-700
9.07,-733,-700
9.09,-737,-700
9.11,-716,-700
9.12,-685,-700
9.14,-681,-700
9.16,-701,-700
9.18,-733,-700
9.19,-737,-700
9.21,-716,-700
9.23,-685,-700
9.24,-681,-700
9.26,-701,-700
9.27,-733,-700
9.29,-737,-700
9.31,-716,-700
9.32,-685,-700
9.34,-681,-700
9.36,-701,-700
9.37,-733,-700
9.39,-737,-700
9.41,-716,-700
9.42,-685,-700
9.44,-681,-700
9.46,-701,-700
9.48,-733,-700
9.49,-737,-700
9.51,-716,-700
9.52,-685,-700
9.54,-681,-700
9.56,-701,-700
9.57,-733,-700
9.59,-737,-700
9.61,-716,-700
9.62,-685,-700
9.64,-681,-700
9.66,-701,-700
9.67,-733,-700
9.69,-736,-700
9.71,-716,-700
9.72,-685,-700
9.74,-681,-700
9.76,-701,-700
9.77,-733,-700
9.79,-737,-700
9.81,-716,-700
9.82,-685,-700
9.84,-681,-700
9.86,-701,-700
9.87,-733,-700
9.89,-736,-700
9.91,-716,-700
9.92,-685,-700
9.94,-681,-700
9.96,-701,-700
9.97,-733,-700
9.99,-737,-700
10.01,-715,-700
10.02,-681,-700
10.04,-680,-700
10.06,-704,-700
10.08,-738,-700
10.1,-741,-700
10.11,-719,-700
10.13,-685,-700
10.15,-683,-700
10.17,-706,-700
10.18,-740,-700
10.2,-741,-700
10.22,-717,-700
10.24,-682,-700
10.25,-679,-700
10.27,-702,-700
10.29,-737,-700
10.31,-740,-700
10.32,-718,-700
10.34,-684,-700
10.36,-683,-700
