Time,EncoderPosition,TargetCounts
7.72,-699,-700
7.73,-699,-700
7.75,-699,-700
7.77,-699,-700
7.78,-699,-700
7.8,-699,-700
7.82,-699,-700
7.83,-699,-700
7.85,-699,-700
7.87,-699,-700
7.88,-699,-700
7.9,-699,-700
7.92,-699,-700
7.93,-699,-700
7.95,-699,-700
7.97,-699,-700
7.98,-699,-700
8.0,-699,-700
8.02,-699,-700
8.03,-699,-700
8.05,-699,-700
8.07,-699,-700
8.08,-699,-700
8.1,-699,-700
8.12,-699,-700
8.13,-699,-700
8.15,-699,-700
8.17,-699,-700
8.18,-699,-700
8.2,-699,-700
8.22,-699,-700
8.23,-699,-700
8.25,-699,-700
8.27,-699,-700
8.28,-699,-700
8.3,-699,-700
8.32,-699,-700
8.33,-699,-700
8.35,-699,-700
8.37,-699,-700
8.38,-699,-700
8.4,-699,-700
8.42,-699,-700
8.43,-699,-700
8.45,-699,-700
8.47,-699,-700
8.48,-699,-700
8.5,-699,-700
8.52,-699,-700
8.53,-699,-700
8.55,-699,-700
8.57,-699,-700
8.58,-699,-700
8.6,-699,-700
8.62,-699,-700
8.63,-699,-700
8.65,-699,-700
8.67,-699,-700
8.68,-699,-700
8.7,-699,-700
8.72,-699,-700
8.73,-699,-700
8.75,-699,-700
8.77,-699,-700
8.78,-699,-700
8.8,-699,-700
8.82,-699,-700
8.83,-699,-700
8.85,-699,-700
8.86,-699,-700
8.88,-699,-700
8.9,-699,-700
8.92,-699,-700
8.93,-699,-700
8.95,-699,-700
8.97,-699,-700
8.98,-699,-700
9.0,-699,-700
9.02,-699,-700
9.03,-699,-700
9.05,-699,-700
9.06,-699,-700
9.08,-699,-700
9.1,-699,-700
9.11,-699,-700
9.13,-699,-700
9.15,-699,-700
9.17,-699,-700
9.18,-699,-700
9.2,-699,-700
9.22,-699,-700
9.23,-699,-700
9.25,-699,-700
9.27,-699,-700
9.28,-699,-700
9.3,-699,-700
9.31,-699,-700
9.33,-699,-700
9.35,-699,-700
9.36,-699,-700
9.38,-699,-700
9.4,-699,-700
9.42,-699,-700
9.43,-699,-700
9.45,-699,-700
9.46,-699,-700
9.48,-699,-700
9.5,-699,-700
9.52,-699,-700
9.53,-699,-700
9.55,-699,-700
9.56,-699,-700
9.58,-699,-700
9.6,-699,-700
9.61,-699,-700
9.63,-699,-700
9.65,-699,-700
9.66,-699,-700
9.68,-699,-700
9.7,-699,-700
9.71,-699,-700
9.73,-699,-700
9.75,-699,-700
9.76,-699,-700
9.78,-699,-700
9.8,-699,-700
9.81,-699,-700
9.83,-699,-700
9.85,-699,-700
9.86,-699,-700
9.88,-699,-700
9.9,-699,-700
9.91,-699,-700
9.93,-699,-700
9.95,-699,-700
9.96,-699,-700
9.98,-699,-700
10.0,-699,-700
10.02,-699,-700
10.03,-699,-700
10.05,-699,-700
10.07,-699,-700
10.09,-699,-700
10.1,-699,-700
10.12,-699,-700
10.14,-699,-700
10.16,-699,-700
10.17,-699,-700
10.19,-699,-700
10.21,-699,-700
10.23,-699,-700
10.25,-699,-700
10.26,-699,-700
10.28,-699,-700
10.3,-699,-700
10.31,-699,-700
10.33,-699,-700
10.35,-699,-700
10.37,-699,-700
10.39,-699,-700
10.4,-699,-700
10.42,-699,-700
10.44,-699,-700
10.46,-699,-700
10.48,-699,-700
10.49,-699,-700
10.51,-699,-700
10.53,-699,-700
10.55,-699,-700
10.56,-699,-700
10.58,-699,-700
10.6,-699,-700
10.62,-699,-700
10.63,-699,-700
10.65,-699,-700
10.67,-699,-700
10.69,-699,-700
10.7,-699,-700
10.72,-699,-700
10.74,-699,-700
10.76,-699,-700
10.77,-699,-700
10.79,-699,-700
10.81,-699,-700
10.83,-699,-700
10.85,-699,-700
10.86,-699,-700
10.88,-699,-700
10.9,-699,-700
10.92,-699,-700
10.93,-699,-700
10.95,-699,-700
10.97,-699,-700
10.99,-699,-700
11.01,-699,-700
11.02,-699,-700
11.04,-699,-700
11.06,-699,-700
11.08,-699,-700
11.09,-699,-700
11.11,-699,-700
11.13,-699,-700
11.15,-699,-700
11.16,-699,-700
11.18,-699,-700
11.2,-699,-700
11.22,-699,-700
11.23,-699,-700
11.25,-699,-700
11.27,-699,-700
11.29,-699,-700
11.31,-699,-700
11.32,-699,-700
11.34,-699,-700
11.36,-699,-700
11.38,-699,-700
11.39,-699,-700
11.41,-699,-700
11.43,-699,-700
11.45,-699,-700
11.46,-699,-700
11.48,-699,-700
11.5,-699,-700
11.52,-699,-700
11.54,-699,-700
11.55,-699,-700
11.57,-699,-700
11.59,-699,-700
11.61,-699,-700
11.62,-699,-700
11.64,-699,-700
11.66,-699,-700
11.68,-699,-700
11.69,-699,-700
11.71,-699,-700
11.73,-699,-700
11.75,-699,-700
11.77,-699,-700
11.78,-699,-700
11.8,-699,-700
11.82,-699,-700
11.84,-699,-700
11.85,-699,-700
11.87,-699,-700
11.89,-699,-700
11.91,-699,-700
11.92,-699,-700
11.94,-699,-700
11.96,-699,-700
11.98,-699,-700
12.0,-699,-700
12.01,-699,-700
12.03,-699,-700
12.05,-699,-700
12.06,-699,-700
12.08,-699,-700
12.1,-699,-700
12.12,-699,-700
12.14,-699,-700
12.15,-699,-700
12.17,-699,-700
12.19,-699,-700
12.21,-699,-700
12.23,-699,-700
12.24,-699,-700
12.26,-699,-700
12.28,-699,-700
12.3,-699,-700
12.31,-699,-700
12.33,-699,-700
12.35,-699,-700
12.37,-699,-700
12.38,-699,-700
12.4,-699,-700
12.42,-699,-700
12.44,-699,-700
12.45,-699,-700
12.47,-699,-700
12.49,-699,-700
12.51,-699,-700
12.52,-699,-700
12.54,-699,-700
12.56,-699,-700
12.58,-699,-700
12.6,-699,-700
12.61,-699,-700
12.63,-699,-700
12.65,-699,-700
12.67,-699,-700
12.69,-699,-700
12.7,-699,-700
12.72,-699,-700
12.74,-699,-700
12.76,-699,-700
12.77,-699,-700
12.79,-699,-700
12.81,-699,-700
12.83,-699,-700
12.84,-699,-700
12.86,-699,-700
12.88,-699,-700
12.9,-699,-700
12.91,-699,-700
12.93,-699,-700
12.95,-699,-700
12.97,-699,-700
12.98,-699,-700
13.0,-699,-700
13.02,-699,-700
13.04,-699,-700
13.06,-699,-700
13.07,-699,-700
13.09,-699,-700
13.11,-699,-700
13.13,-699,-700
13.15,-699,-700
13.16,-699,-700
13.18,-699,-700
13.2,-699,-700
13.22,-699,-700
13.23,-699,-700
13.25,-699,-700
13.27,-699,-700
13.29,-699,-700
13.3,-699,-700
13.32,-699,-700
13.34,-699,-700
13.36,-699,-700
13.37,-699,-700
13.39,-699,-700
13.41,-699,-700
13.43,-699,-700
13.44,-699,-700
13.46,-699,-700
13.48,-699,-700
13.5,-699,-700
13.52,-699,-700
13.53,-699,-700
13.55,-699,-700
13.57,-699,-700
13.59,-699,-700
13.6,-699,-700
13.62,-699,-700
13.64,-699,-700
13.66,-699,-700
13.68,-699,-700
13.69,-699,-700
13.71,-699,-700
13.73,-699,-700
13.75,-699,-700
13.76,-699,-700
13.78,-699,-700
13.8,-699,-700
13.82,-699,-700
13.83,-699,-700
13.85,-699,-700
13.87,-699,-700
13.89,-699,-700
13.9,-699,-700
13.92,-699,-700
13.94,-699,-700
13.96,-699,-700
13.98,-699,-700
13.99,-699,-700
14.01,-699,-700
14.03,-699,-700
14.05,-699,-700
14.06,-699,-700
14.08,-699,-700
14.1,-699,-700
14.12,-699,-700
14.14,-699,-700
14.15,-699,-700
14.17,-699,-700
14.19,-699,-700
14.21,-699,-700
14.22,-699,-700
14.24,-699,-700
14.26,-699,-700
14.28,-699,-700
14.29,-699,-700
14.31,-699,-700
14.33,-699,-700
14.35,-699,-700
14.36,-699,-700
14.38,-699,-700
14.4,-699,-700
14.42,-699,-700
14.44,-699,-700
14.45,-699,-700
14.47,-699,-700
14.49,-699,-700
14.51,-699,-700
14.52,-699,-700
14.54,-699,-700
14.56,-699,-700
14.58,-699,-700
14.59,-699,-700
14.61,-699,-700
14.63,-699,-700
14.65,-699,-700
14.67,-699,-700
14.68,-699,-700
14.7,-699,-700
14.72,-699,-700
14.74,-699,-700
14.75,-699,-700
14.77,-699,-700
14.79,-699,-700
14.81,-699,-700
14.82,-699,-700
14.84,-699,-700
14.86,-699,-700
14.88,-699,-700
14.9,-699,-700
14.91,-699,-700
14.93,-699,-700
14.95,-699,-700
14.97,-699,-700
14.98,-699,-700
15.0,-699,-700
15.02,-699,-700
15.04,-699,-700
15.05,-699,-700
15.07,-699,-700
15.09,-699,-700
15.11,-699,-700
15.12,-699,-700
15.14,-699,-700
15.16,-699,-700
15.18,-699,-700
15.19,-699,-700
15.21,-699,-700
15.23,-699,-700
15.25,-699,-700
15.27,-699,-700
15.28,-699,-700
15.3,-699,-700
15.32,-699,-700
15.34,-699,-700
15.35,-699,-700
