Time,EncoderPosition,TargetCounts
6.49,406,350
6.5,376,350
6.52,340,350
6.53,299,350
6.55,258,350
6.56,244,350
6.58,254,350
6.59,276,350
6.61,306,350
6.62,342,350
6.64,382,350
6.65,423,350
6.66,437,350
6.68,429,350
6.69,408,350
6.71,378,350
6.72,342,350
6.74,302,350
6.75,261,350
6.77,246,350
6.78,255,350
6.8,277,350
6.81,307,350
6.82,343,350
6.84,383,350
6.85,423,350
6.87,437,350
6.88,429,350
6.9,408,350
6.91,378,350
6.93,342,350
6.94,301,350
6.96,261,350
6.97,246,350
6.98,255,350
7,277,350
7.01,307,350
7.03,343,350
7.04,383,350
7.06,423,350
7.07,437,350
7.09,429,350
7.1,407,350
7.11,377,350
7.13,341,350
7.15,301,350
7.16,260,350
7.17,245,350
7.19,255,350
7.2,277,350
7.22,308,350
7.23,344,350
7.25,384,350
7.26,424,350
7.28,438,350
7.29,429,350
7.3,406,350
7.32,376,350
7.33,340,350
7.35,299,350
7.36,258,350
7.38,244,350
7.39,254,350
7.41,276,350
7.42,306,350
7.44,342,350
7.45,382,350
7.47,423,350
7.48,437,350
7.49,429,350
7.51,408,350
7.52,378,350
7.54,342,350
7.55,301,350
7.57,261,350
7.58,246,350
7.6,255,350
7.61,277,350
7.63,307,350
7.64,343,350
7.65,383,350
7.67,423,350
7.68,437,350
7.7,429,350
7.71,407,350
7.73,377,350
7.74,341,350
7.76,301,350
7.77,261,350
7.78,246,350
7.8,255,350
7.82,277,350
7.83,307,350
7.84,343,350
7.86,383,350
7.87,423,350
7.89,437,350
7.9,429,350
7.92,407,350
7.93,377,350
7.95,341,350
7.96,301,350
7.97,260,350
7.99,246,350
8,255,350
8.02,277,350
8.03,307,350
8.05,343,350
8.06,383,350
8.08,423,350
8.09,437,350
8.1,429,350
8.12,407,350
8.14,377,350
8.15,341,350
8.16,300,350
8.18,260,350
8.19,245,350
8.21,255,350
8.22,277,350
8.24,308,350
8.25,344,350
8.27,384,350
8.28,424,350
8.3,438,350
8.31,429,350
8.32,407,350
8.34,376,350
8.35,340,350
8.37,299,350
8.38,258,350
8.4,244,350
8.41,253,350
8.43,274,350
8.44,305,350
8.46,341,350
8.47,380,350
8.48,421,350
8.5,435,350
8.51,427,350
8.53,406,350
8.54,377,350
8.56,341,350
8.57,301,350
8.59,260,350
8.6,246,350
8.61,255,350
8.63,277,350
8.64,307,350
8.66,343,350
8.67,383,350
8.69,424,350
8.7,438,350
8.72,429,350
8.73,407,350
8.75,376,350
8.76,340,350
8.77,300,350
8.79,259,350
8.81,244,350
8.82,254,350
8.83,277,350
8.85,308,350
8.86,344,350
8.88,384,350
8.89,425,350
8.91,439,350
8.92,430,350
8.94,408,350
8.95,378,350
8.97,342,350
8.98,301,350
8.99,260,350
9.01,246,350
9.02,255,350
9.04,277,350
9.05,307,350
9.07,343,350
9.08,383,350
9.1,424,350
9.11,438,350
9.12,429,350
9.14,407,350
9.15,376,350
9.17,340,350
9.18,299,350
9.2,258,350
9.21,244,350
9.23,253,350
9.24,275,350
9.26,306,350
9.27,342,350
9.28,382,350
9.3,423,350
9.31,437,350
9.33,429,350
9.34,408,350
9.36,378,350
9.37,342,350
9.39,302,350
9.4,261,350
9.42,246,350
9.43,255,350
9.44,277,350
9.46,306,350
9.48,342,350
9.49,382,350
9.5,423,350
9.52,437,350
9.53,429,350
9.55,408,350
9.56,378,350
9.58,342,350
9.59,302,350
9.61,261,350
9.62,246,350
9.63,255,350
9.65,276,350
9.66,306,350
9.68,342,350
9.69,382,350
9.71,423,350
9.72,437,350
9.74,429,350
9.75,408,350
9.77,378,350
9.78,342,350
9.8,302,350
9.81,261,350
9.82,247,350
9.84,255,350
9.85,277,350
9.87,306,350
9.88,342,350
9.9,382,350
9.91,423,350
9.93,437,350
9.94,429,350
9.96,408,350
9.97,378,350
9.98,342,350
10,299,350
10.01,256,350
10.03,244,350
10.05,256,350
10.06,282,350
10.08,316,350
10.09,356,350
10.11,401,350
10.12,444,350
10.14,457,350
10.15,445,350
10.17,420,350
10.19,386,350
10.2,345,350
10.22,300,350
10.23,256,350
10.25,243,350
10.26,254,350
10.28,278,350
10.3,312,350
10.31,351,350
10.33,395,350
10.34,438,350
10.36,451,350
10.37,438,350
10.39,413,350
10.4,378,350
10.42,337,350
10.44,293,350
10.45,249,350
10.47,236,350
10.48,248,350
10.5,274,350
10.51,308,350
10.53,348,350
10.55,393,350
10.56,436,350
10.57,449,350
10.59,437,350
10.61,412,350
10.62,378,350
10.64,337,350
10.65,293,350
10.67,249,350
10.69,236,350
10.7,248,350
10.72,274,350
10.73,308,350
10.75,349,350
10.76,393,350
10.78,437,350
10.8,452,350
10.81,440,350
10.82,414,350
10.84,379,350
10.86,339,350
10.87,294,350
10.89,250,350
10.9,237,350
10.92,249,350
10.94,274,350
10.95,308,350
10.97,348,350
10.98,392,350
11,436,350
11.01,449,350
11.03,437,350
11.04,411,350
11.06,377,350
11.07,336,350
11.09,292,350
11.11,248,350
11.12,235,350
11.14,246,350
11.15,271,350
11.17,305,350
11.18,345,350
11.2,390,350
11.22,433,350
11.23,446,350
11.25,435,350
11.26,411,350
11.28,377,350
11.29,337,350
11.31,292,350
11.32,248,350
11.34,235,350
11.36,248,350
11.37,274,350
11.39,308,350
11.4,348,350
11.42,393,350
11.43,436,350
11.45,449,350
11.47,437,350
11.48,412,350
11.5,377,350
11.51,336,350
11.53,291,350
11.54,247,350
11.56,234,350
11.57,244,350
11.59,268,350
11.61,301,350
11.62,341,350
11.64,385,350
11.65,428,350
11.67,440,350
11.68,428,350
11.7,402,350
11.71,368,350
11.73,327,350
11.75,286,350
11.76,274,350
11.78,287,350
11.79,313,350
11.81,348,350
11.82,388,350
11.84,429,350
11.85,441,350
11.87,428,350
11.89,402,350
11.9,367,350
11.92,326,350
11.93,285,350
11.95,274,350
11.96,287,350
11.98,314,350
12,349,350
12.01,389,350
12.03,430,350
12.04,441,350
12.06,429,350
12.07,402,350
12.09,368,350
12.1,327,350
12.12,285,350
12.14,274,350
12.15,287,350
12.17,313,350
12.18,348,350
12.2,389,350
12.21,430,350
12.23,441,350
12.24,428,350
12.26,402,350
12.28,367,350
12.29,326,350
12.31,285,350
12.32,274,350
12.34,288,350
12.35,314,350
12.37,349,350
12.39,390,350
12.4,431,350
12.42,442,350
12.43,429,350
12.45,402,350
12.46,368,350
12.48,326,350
12.49,285,350
12.51,274,350
12.53,287,350
12.54,314,350
12.56,349,350
12.57,390,350
12.59,430,350
