Time,EncoderPosition,TargetCounts
6.49,386,350
6.5,386,350
6.52,386,350
6.53,386,350
6.55,386,350
6.56,386,350
6.58,386,350
6.59,386,350
6.61,386,350
6.62,386,350
6.63,386,350
6.65,386,350
6.66,386,350
6.68,386,350
6.69,386,350
6.71,386,350
6.72,386,350
6.74,386,350
6.75,386,350
6.76,386,350
6.78,386,350
6.79,386,350
6.81,386,350
6.82,386,350
6.84,386,350
6.85,386,350
6.87,386,350
6.88,386,350
6.9,386,350
6.91,386,350
6.93,386,350
6.94,386,350
6.96,386,350
6.97,386,350
6.98,386,350
7.0,386,350
7.01,386,350
7.03,386,350
7.04,386,350
7.06,386,350
7.07,386,350
7.09,386,350
7.1,386,350
7.11,386,350
7.13,386,350
7.14,386,350
7.16,386,350
7.17,386,350
7.19,386,350
7.2,386,350
7.22,386,350
7.23,386,350
7.25,386,350
7.26,386,350
7.28,386,350
7.29,386,350
7.3,386,350
7.32,386,350
7.33,386,350
7.35,386,350
7.36,386,350
7.38,386,350
7.39,386,350
7.41,386,350
7.42,386,350
7.44,386,350
7.45,386,350
7.46,386,350
7.48,386,350
7.49,386,350
7.51,386,350
7.52,386,350
7.54,386,350
7.55,386,350
7.57,386,350
7.58,386,350
7.59,386,350
7.61,386,350
7.62,386,350
7.64,386,350
7.65,386,350
7.67,386,350
7.68,386,350
7.7,386,350
7.71,386,350
7.73,386,350
7.74,386,350
7.76,386,350
7.77,386,350
7.78,386,350
7.8,386,350
7.81,386,350
7.83,386,350
7.84,386,350
7.86,386,350
7.87,386,350
7.89,386,350
7.9,386,350
7.92,386,350
7.93,386,350
7.95,386,350
7.96,386,350
7.97,386,350
7.99,386,350
8.0,386,350
8.02,386,350
8.03,386,350
8.05,386,350
8.06,386,350
8.08,386,350
8.09,386,350
8.1,386,350
8.12,386,350
8.13,386,350
8.15,386,350
8.16,386,350
8.18,386,350
8.19,386,350
8.21,386,350
8.22,386,350
8.24,386,350
8.25,386,350
8.27,386,350
8.28,386,350
8.29,386,350
8.31,386,350
8.32,386,350
8.34,386,350
8.35,386,350
8.37,386,350
8.38,386,350
8.4,386,350
8.41,386,350
8.43,386,350
8.44,386,350
8.45,386,350
8.47,386,350
8.48,386,350
8.5,386,350
8.51,386,350
8.53,386,350
8.54,386,350
8.56,386,350
8.57,386,350
8.59,386,350
8.6,386,350
8.61,386,350
8.63,386,350
8.64,386,350
8.66,386,350
8.67,386,350
8.69,386,350
8.7,386,350
8.72,386,350
8.73,386,350
8.75,386,350
8.76,386,350
8.77,386,350
8.79,386,350
8.8,386,350
8.82,386,350
8.83,386,350
8.85,386,350
8.86,386,350
8.88,386,350
8.89,386,350
8.9,386,350
8.92,386,350
8.94,386,350
8.95,386,350
8.96,386,350
8.98,386,350
8.99,386,350
9.01,386,350
9.02,386,350
9.04,386,350
9.05,386,350
9.07,386,350
9.08,386,350
9.1,386,350
9.11,386,350
9.12,386,350
9.14,386,350
9.15,386,350
9.17,386,350
9.18,386,350
9.2,386,350
9.21,386,350
9.23,386,350
9.24,386,350
9.25,386,350
9.27,386,350
9.28,386,350
9.3,386,350
9.31,386,350
9.33,386,350
9.34,386,350
9.36,386,350
9.37,386,350
9.39,386,350
9.4,386,350
9.42,386,350
9.43,386,350
9.44,386,350
9.46,386,350
9.47,386,350
9.49,386,350
9.5,386,350
9.52,386,350
9.53,386,350
9.55,386,350
9.56,386,350
9.57,386,350
9.59,386,350
9.6,386,350
9.62,386,350
9.63,386,350
9.65,386,350
9.66,386,350
9.68,386,350
9.69,386,350
9.71,386,350
9.72,386,350
9.74,386,350
9.75,386,350
9.76,386,350
9.78,386,350
9.79,386,350
9.81,386,350
9.82,386,350
9.84,386,350
9.85,386,350
9.87,386,350
9.88,386,350
9.9,386,350
9.91,386,350
9.92,386,350
9.94,386,350
9.95,386,350
9.97,386,350
9.98,386,350
10.0,386,350
10.01,386,350
10.03,386,350
10.04,386,350
10.06,386,350
10.08,386,350
10.09,386,350
10.11,386,350
10.12,386,350
10.14,386,350
10.15,386,350
10.17,386,350
10.18,386,350
10.2,386,350
10.22,386,350
10.23,386,350
10.25,386,350
10.26,386,350
10.28,386,350
10.29,386,350
10.31,386,350
10.32,386,350
10.34,386,350
10.36,386,350
10.37,386,350
10.39,386,350
10.4,386,350
10.42,386,350
10.43,386,350
10.45,386,350
10.47,386,350
10.48,386,350
10.5,386,350
10.51,386,350
10.53,386,350
10.54,386,350
10.56,386,350
10.57,386,350
10.59,386,350
10.61,386,350
10.62,386,350
10.64,386,350
10.65,386,350
10.67,386,350
10.68,386,350
10.7,386,350
10.72,386,350
10.73,386,350
10.75,386,350
10.76,386,350
10.78,386,350
10.79,386,350
10.81,386,350
10.82,386,350
10.84,386,350
10.85,386,350
10.87,386,350
10.89,386,350
10.9,386,350
10.92,386,350
10.93,386,350
10.95,386,350
10.96,386,350
10.98,386,350
11.0,386,350
11.01,386,350
11.03,386,350
11.04,386,350
11.06,386,350
11.07,386,350
11.09,386,350
11.1,386,350
11.12,386,350
11.14,386,350
11.15,386,350
11.17,386,350
11.18,386,350
11.2,386,350
11.21,386,350
11.23,386,350
11.25,386,350
11.26,386,350
11.28,386,350
11.29,386,350
11.31,386,350
11.32,386,350
11.34,386,350
11.35,386,350
11.37,386,350
11.39,386,350
11.4,386,350
11.42,386,350
11.43,386,350
11.45,386,350
11.46,386,350
11.48,386,350
11.5,386,350
11.51,386,350
11.53,386,350
11.54,386,350
11.56,386,350
11.57,386,350
11.59,386,350
11.6,386,350
11.62,386,350
11.64,386,350
11.65,386,350
11.67,386,350
11.68,386,350
11.7,386,350
11.71,386,350
11.73,386,350
11.75,386,350
11.76,386,350
11.78,386,350
11.79,386,350
11.81,386,350
11.82,386,350
11.84,386,350
11.85,386,350
11.87,386,350
11.89,386,350
11.9,386,350
11.92,386,350
11.93,386,350
11.95,386,350
11.96,386,350
11.98,386,350
12.0,386,350
12.01,386,350
12.02,386,350
12.04,386,350
12.06,386,350
12.07,386,350
12.09,386,350
12.1,386,350
12.12,386,350
12.14,386,350
12.15,386,350
12.17,386,350
12.18,386,350
12.2,386,350
12.21,386,350
12.23,386,350
12.24,386,350
12.26,386,350
12.27,386,350
12.29,386,350
12.31,386,350
12.32,386,350
12.34,386,350
12.35,386,350
12.37,386,350
12.38,386,350
12.4,386,350
12.42,386,350
12.43,386,350
12.45,386,350
12.46,386,350
12.48,386,350
12.49,386,350
12.51,386,350
12.52,386,350
12.54,386,350
12.56,386,350
12.57,386,350
12.59,386,350
12.6,386,350
12.62,386,350
12.63,386,350
12.65,386,350
12.67,386,350
12.68,386,350
12.7,386,350
12.71,386,350
12.73,386,350
12.74,386,350
12.76,386,350
12.77,386,350
12.79,386,350
12.81,386,350
12.82,386,350
12.84,386,350
12.85,386,350
12.87,386,350
12.88,386,350
12.9,386,350
12.91,386,350
12.93,386,350
12.95,386,350
12.96,386,350
12.98,386,350
12.99,386,350
13.01,386,350
13.02,386,350
13.04,386,350
13.05,386,350
13.07,386,350
13.09,386,350
13.1,386,350
13.12,386,350
13.13,386,350
13.15,386,350
13.16,386,350
13.18,386,350
13.2,386,350
13.21,386,350
13.23,386,350
13.24,386,350
13.26,386,350
13.27,386,350
13.29,386,350
13.3,386,350
13.32,386,350
13.34,386,350
13.35,386,350
13.37,386,350
13.38,386,350
13.4,386,350
13.41,386,350
13.43,386,350
13.44,386,350
13.46,386,350
13.48,386,350
13.49,386,350
13.51,386,350
13.52,386,350
13.54,386,350
13.55,386,350
13.57,386,350
13.59,386,350
13.6,386,350
13.62,386,350
13.63,386,350
13.65,386,350
13.66,386,350
13.68,386,350
13.69,386,350
13.71,386,350
13.73,386,350
13.74,386,350
13.76,386,350
13.77,386,350
13.79,386,350
13.8,386,350
13.82,386,350
13.84,386,350
13.85,386,350
13.87,386,350
13.88,386,350
13.9,386,350
13.91,386,350
13.93,386,350
13.94,386,350
13.96,386,350
13.98,386,350
13.99,386,350
14.01,386,350
14.02,386,350
14.04,386,350
14.05,386,350
14.07,386,350
14.09,386,350
14.1,386,350
14.11,386,350
14.13,386,350
14.15,386,350
14.16,386,350
14.18,386,350
14.19,386,350
14.21,386,350
14.23,386,350
14.24,386,350
14.26,386,350
14.27,386,350
14.29,386,350
14.3,386,350
14.32,386,350
14.33,386,350
14.35,386,350
14.36,386,350
14.38,386,350
14.4,386,350
14.41,386,350
14.43,386,350
14.44,386,350
14.46,386,350
14.48,386,350
14.49,386,350
14.51,386,350
14.52,386,350
14.54,386,350
14.55,386,350
14.57,386,350
14.58,386,350
14.6,386,350
14.61,386,350
14.63,386,350
14.65,386,350
14.66,386,350
14.68,386,350
14.69,386,350
14.71,386,350
14.73,386,350
14.74,386,350
14.76,386,350
14.77,386,350
14.79,386,350
14.8,386,350
14.82,386,350
14.83,386,350
14.85,386,350
14.86,386,350
14.88,386,350
14.9,386,350
14.91,386,350
14.93,386,350
14.94,386,350
14.96,386,350
14.97,386,350
14.99,386,350
15.01,386,350
15.02,386,350
15.04,386,350
15.05,386,350
15.07,386,350
15.08,386,350
15.1,386,350
15.11,386,350
15.13,386,350
15.15,386,350
15.16,386,350
15.18,386,350
15.19,386,350
15.21,386,350
15.22,386,350
15.24,386,350
15.26,386,350
15.27,386,350
15.29,386,350
15.3,386,350
15.32,386,350
15.33,386,350
15.35,386,350
15.36,386,350
15.38,386,350
15.4,386,350
15.41,386,350
15.43,386,350
15.44,386,350
15.46,386,350
15.47,386,350
15.49,386,350
15.5,386,350
15.52,386,350
15.54,386,350
15.55,386,350
15.57,386,350
15.58,386,350
15.6,386,350
15.61,386,350
15.63,386,350
15.64,386,350
15.66,386,350
15.68,386,350
15.69,386,350
15.71,386,350
15.72,386,350
15.74,386,350
15.75,386,350
15.77,386,350
15.78,386,350
15.8,386,350
15.82,386,350
15.83,386,350
15.85,386,350
15.86,386,350
15.88,386,350
15.89,386,350
15.91,386,350
15.93,386,350
15.94,386,350
15.96,386,350
15.97,386,350
15.99,386,350
16.0,386,350
16.02,386,350
16.03,386,350
16.05,386,350
16.07,386,350
16.08,386,350
16.1,386,350
16.11,386,350
16.13,386,350
16.14,386,350
16.16,386,350
16.17,386,350
16.19,386,350
16.21,386,350
16.22,386,350
16.24,386,350
16.25,386,350
16.27,386,350
16.28,386,350
16.3,386,350
16.31,386,350
16.33,386,350
16.35,386,350
16.36,386,350
16.38,386,350
16.39,386,350
16.41,386,350
16.42,386,350
16.44,386,350
16.46,386,350
16.47,386,350
16.49,386,350
16.5,386,350
16.52,386,350
16.53,386,350
16.55,386,350
16.56,386,350
16.58,386,350
16.6,386,350
16.61,386,350
16.63,386,350
16.64,386,350
